State,County,ZIP,ZIP Score,Pending Ratio,Active Listing Count,Pending Listing Count,Estimated Population,Estimated Lead Volume,Median Listing Price,Median Days on Market,Price Decrease Count,Recommended Home Value Range,Last Used Date,Eligible Based on Cooldown,Manual Review Flag
MI,Macomb Zip Market,48044,59.82,0.961038961038961,77,74.0,77.0,77.0,515000.0,31.0,36.0,$258k-$350k,,True,
MI,Hamtramck Zip Market,48212,59.74,0.5777777777777777,45,26.0,45.0,45.0,190000.0,51.0,16.0,$95k-$253k,,True,
MI,Battle Creek Zip Market,49037,59.73,0.9696969696969697,33,32.0,33.0,33.0,138900.0,46.0,8.0,$70k-$185k,,True,
MI,Saginaw Zip Market,48609,59.71,1.4090909090909092,22,31.0,22.0,22.0,189000.0,22.0,8.0,$94k-$252k,,True,
MI,Southfield Zip Market,48075,59.59,0.5869565217391305,46,27.0,46.0,46.0,227450.0,41.0,8.0,$114k-$303k,,True,
MI,Monroe Zip Market,48162,59.55,1.1481481481481481,27,31.0,27.0,27.0,280000.0,36.0,8.0,$140k-$350k,,True,
MI,Muskegon Zip Market,49441,59.47,0.7319587628865979,97,71.0,97.0,97.0,489900.0,42.0,36.0,$245k-$350k,,True,
MI,Jackson Zip Market,49202,59.13,0.8529411764705882,34,29.0,34.0,34.0,152000.0,47.0,8.0,$76k-$203k,,True,
MI,Marysville Zip Market,48040,59.08,1.0,23,23.0,23.0,23.0,275000.0,33.0,12.0,$138k-$350k,,True,
MI,Kalamazoo Zip Market,49009,59.07,0.8,80,64.0,80.0,80.0,485000.0,33.0,36.0,$242k-$350k,,True,
MI,Howell Zip Market,48855,58.95,1.1944444444444444,36,43.0,36.0,36.0,372500.0,26.0,12.0,$186k-$350k,,True,
MI,Ann Arbor Zip Market,48108,58.85,1.2790697674418605,43,55.0,43.0,43.0,419000.0,32.0,20.0,$210k-$350k,,True,
MI,Grand Haven Zip Market,49417,58.77,0.675,80,54.0,80.0,80.0,450000.0,47.0,28.0,$225k-$350k,,True,
MI,Marshall Zip Market,49068,58.77,0.725,40,29.0,40.0,40.0,323999.0,47.0,16.0,$162k-$350k,,True,
MI,Kalamazoo Zip Market,49004,58.69,1.125,24,27.0,24.0,24.0,253000.0,36.0,8.0,$126k-$337k,,True,
MI,Clio Zip Market,48420,58.67,1.0,28,28.0,28.0,28.0,278700.0,42.0,8.0,$139k-$350k,,True,
MI,Flint Zip Market,48532,58.65,0.7333333333333333,30,22.0,30.0,30.0,144900.0,41.0,12.0,$72k-$193k,,True,
MI,Waterford Zip Market,48327,58.64,1.28,25,32.0,25.0,25.0,327400.0,20.0,12.0,$164k-$350k,,True,
MI,Portage Zip Market,49002,58.62,1.6153846153846154,26,42.0,26.0,26.0,314900.0,39.0,12.0,$157k-$350k,,True,
MI,Midland Zip Market,48642,58.61,1.3555555555555556,45,61.0,45.0,45.0,410500.0,32.0,12.0,$205k-$350k,,True,
MI,Holland Zip Market,49424,58.56,0.9014084507042254,71,64.0,71.0,71.0,499900.0,26.0,32.0,$250k-$350k,,True,
MI,Fraser Zip Market,48026,58.42,0.75,24,18.0,24.0,24.0,259900.0,21.0,12.0,$130k-$347k,,True,
MI,Saginaw Zip Market,48601,58.39,0.5915492957746479,71,42.0,71.0,71.0,64900.0,64.0,32.0,$70k-$87k,,True,
MI,Harrison Zip Market,48625,58.29,0.3191489361702128,94,30.0,94.0,94.0,168500.0,57.0,36.0,$84k-$225k,,True,
MI,Grand Rapids Zip Market,49508,58.19,1.6551724137931034,29,48.0,29.0,29.0,350000.0,18.0,8.0,$175k-$350k,,True,
MI,Temperance Zip Market,48182,58.14,0.9655172413793104,29,28.0,29.0,29.0,309900.0,31.0,8.0,$155k-$350k,,True,
MI,Plymouth Zip Market,48170,58.13,0.958904109589041,73,70.0,73.0,73.0,549900.0,29.0,24.0,$275k-$350k,,True,
MI,Burton Zip Market,48509,58.09,0.8181818181818182,22,18.0,22.0,22.0,234900.0,25.0,12.0,$117k-$313k,,True,
MI,Fenton Zip Market,48430,58.01,0.7865168539325843,89,70.0,89.0,89.0,475000.0,47.0,32.0,$238k-$350k,,True,
MI,Alma Zip Market,48801,57.93,0.5833333333333334,36,21.0,36.0,36.0,222022.0,52.0,20.0,$111k-$296k,,True,
MI,Manistee Zip Market,49660,57.92,0.48936170212765956,47,23.0,47.0,47.0,282450.0,40.0,12.0,$141k-$350k,,True,
MI,Saint Joseph Zip Market,49085,57.89,0.958904109589041,73,70.0,73.0,73.0,485000.0,36.0,28.0,$242k-$350k,,True,
MI,Pontiac Zip Market,48341,57.83,1.0,25,25.0,25.0,25.0,166200.0,42.0,8.0,$83k-$222k,,True,
MI,Vicksburg Zip Market,49097,57.79,0.9629629629629629,27,26.0,27.0,27.0,315000.0,34.0,12.0,$158k-$350k,,True,
MI,Clinton Township Zip Market,48036,57.7,0.6341463414634146,41,26.0,41.0,41.0,364950.0,30.0,20.0,$182k-$350k,,True,
MI,Rockford Zip Market,49341,57.64,0.9682539682539683,63,61.0,63.0,63.0,519900.0,23.0,32.0,$260k-$350k,,True,
MI,Lansing Zip Market,48915,57.63,0.5135135135135135,37,19.0,37.0,37.0,137400.0,40.0,16.0,$70k-$183k,,True,
MI,Grand Rapids Zip Market,49512,57.62,0.9210526315789473,38,35.0,38.0,38.0,347450.0,39.0,8.0,$174k-$350k,,True,
MI,Macomb Zip Market,48042,57.61,0.6982758620689655,116,81.0,116.0,116.0,599000.0,56.0,28.0,$300k-$350k,,True,
MI,Holly Zip Market,48442,57.59,0.8571428571428571,35,30.0,35.0,35.0,350000.0,22.0,8.0,$175k-$350k,,True,
MI,Utica Zip Market,48316,57.37,0.9811320754716981,53,52.0,53.0,53.0,439900.0,37.0,16.0,$220k-$350k,,True,
MI,Detroit Zip Market,48223,57.34,0.38666666666666666,75,29.0,75.0,75.0,82274.0,43.0,16.0,$70k-$110k,,True,
MI,Houghton Lake Zip Market,48629,57.28,0.3728813559322034,59,22.0,59.0,59.0,254250.0,30.0,16.0,$127k-$339k,,True,
MI,Grosse Pointe Zip Market,48236,57.24,0.7413793103448276,58,43.0,58.0,58.0,447500.0,30.0,20.0,$224k-$350k,,True,
MI,Dearborn Zip Market,48126,57.2,0.6129032258064516,31,19.0,31.0,31.0,279900.0,28.0,8.0,$140k-$350k,,True,
MI,Muskegon Zip Market,49445,57.11,0.8055555555555556,36,29.0,36.0,36.0,350000.0,39.0,12.0,$175k-$350k,,True,
MI,Grand Rapids Zip Market,49506,57.05,1.2352941176470589,51,63.0,51.0,51.0,515000.0,24.0,36.0,$258k-$350k,,True,
MI,Flint Zip Market,48506,56.96,0.6333333333333333,60,38.0,60.0,60.0,59498.0,43.0,16.0,$70k-$79k,,True,
MI,Charlotte Zip Market,48813,56.94,1.173913043478261,23,27.0,23.0,23.0,307700.0,31.0,8.0,$154k-$350k,,True,
MI,Saline Zip Market,48176,56.94,0.8051948051948052,77,62.0,77.0,77.0,597304.0,40.0,28.0,$299k-$350k,,True,
MI,Auburn Hills Zip Market,48326,56.91,0.8709677419354839,31,27.0,31.0,31.0,366450.0,34.0,20.0,$183k-$350k,,True,
MI,Farmington Zip Market,48334,56.77,0.6285714285714286,35,22.0,35.0,35.0,308900.0,31.0,8.0,$154k-$350k,,True,
MI,Ann Arbor Zip Market,48104,56.7,0.7023809523809523,84,59.0,84.0,84.0,625000.0,38.0,24.0,$312k-$350k,,True,
MI,Saginaw Zip Market,48638,56.32,1.6470588235294117,17,28.0,17.0,17.0,259900.0,40.0,8.0,$130k-$347k,,True,
MI,Detroit Zip Market,48238,56.29,0.24358974358974358,156,38.0,156.0,156.0,88000.0,80.0,44.0,$70k-$117k,,True,
MI,Caledonia Zip Market,49316,56.2,0.7567567567567568,74,56.0,74.0,74.0,575000.0,30.0,20.0,$288k-$350k,,True,
MI,Grand Ledge Zip Market,48837,56.17,1.0,30,30.0,30.0,30.0,375000.0,24.0,12.0,$188k-$350k,,True,
MI,Monroe Zip Market,48161,56.12,0.423728813559322,59,25.0,59.0,59.0,299950.0,43.0,12.0,$150k-$350k,,True,
MI,Albion Zip Market,49224,56.04,0.6129032258064516,31,19.0,31.0,31.0,130000.0,50.0,12.0,$70k-$173k,,True,
MI,Berkley Zip Market,48072,56.04,1.2307692307692308,26,32.0,26.0,26.0,355000.0,21.0,8.0,$178k-$350k,,True,
MI,Wyoming Zip Market,49509,55.76,2.4,15,36.0,15.0,15.0,250000.0,26.0,4.0,$125k-$333k,,True,
MI,River Rouge Zip Market,48218,55.57,0.5714285714285714,28,16.0,28.0,28.0,104900.0,38.0,12.0,$70k-$140k,,True,
MI,Traverse City Zip Market,49684,55.46,0.5,102,51.0,102.0,102.0,649900.0,32.0,28.0,$325k-$350k,,True,
MI,Ishpeming Zip Market,49849,55.46,0.7777777777777778,18,14.0,18.0,18.0,242500.0,15.0,8.0,$121k-$323k,,True,
MI,Wayne Zip Market,48184,55.21,2.0,13,26.0,13.0,13.0,189900.0,35.0,8.0,$95k-$253k,,True,
MI,Clarkston Zip Market,48346,55.2,1.054054054054054,37,39.0,37.0,37.0,427000.0,24.0,12.0,$214k-$350k,,True,
MI,New Baltimore Zip Market,48051,55.05,0.717948717948718,39,28.0,39.0,39.0,377450.0,31.0,8.0,$189k-$350k,,True,
MI,Vassar Zip Market,48768,55.03,1.2307692307692308,13,16.0,13.0,13.0,194000.0,29.0,8.0,$97k-$259k,,True,
MI,Utica Zip Market,48315,54.98,0.7971014492753623,69,55.0,69.0,69.0,615900.0,42.0,24.0,$308k-$350k,,True,
MI,Mancelona Zip Market,49659,54.92,0.45714285714285713,35,16.0,35.0,35.0,244000.0,38.0,16.0,$122k-$325k,,True,
MI,Three Rivers Zip Market,49093,54.9,0.5454545454545454,44,24.0,44.0,44.0,324900.0,59.0,20.0,$162k-$350k,,True,
MI,Hudsonville Zip Market,49426,54.8,1.3,50,65.0,50.0,50.0,520000.0,36.0,24.0,$260k-$350k,,True,
MI,Clawson Zip Market,48017,54.74,1.4444444444444444,18,26.0,18.0,18.0,334500.0,18.0,8.0,$167k-$350k,,True,
MI,Tecumseh Zip Market,49286,54.66,2.75,12,33.0,12.0,12.0,272500.0,19.0,4.0,$136k-$350k,,True,
MI,Wyoming Zip Market,49519,54.6,3.3846153846153846,13,44.0,13.0,13.0,304450.0,17.0,8.0,$152k-$350k,,True,
MI,Southfield Zip Market,48033,54.51,0.4838709677419355,31,15.0,31.0,31.0,189900.0,35.0,12.0,$95k-$253k,,True,
MI,Detroit Zip Market,48215,54.37,0.4090909090909091,44,18.0,44.0,44.0,165000.0,50.0,20.0,$82k-$220k,,True,
MI,Burton Zip Market,48529,54.25,0.5652173913043478,23,13.0,23.0,23.0,89900.0,38.0,16.0,$70k-$120k,,True,
MI,Paw Paw Zip Market,49079,54.24,0.6538461538461539,26,17.0,26.0,26.0,345000.0,26.0,16.0,$172k-$350k,,True,
MI,Prudenville Zip Market,48651,54.03,0.43243243243243246,37,16.0,37.0,37.0,275000.0,36.0,12.0,$138k-$350k,,True,
MI,Eaton Rapids Zip Market,48827,53.95,2.0,13,26.0,13.0,13.0,294000.0,17.0,4.0,$147k-$350k,,True,
MI,Grayling Zip Market,49738,53.93,0.5588235294117647,34,19.0,34.0,34.0,304900.0,41.0,8.0,$152k-$350k,,True,
MI,West Branch Zip Market,48661,53.85,0.48484848484848486,33,16.0,33.0,33.0,279900.0,43.0,12.0,$140k-$350k,,True,
MI,Spring Lake Zip Market,49456,53.75,0.6428571428571429,70,45.0,70.0,70.0,550000.0,41.0,28.0,$275k-$350k,,True,
MI,Mason Zip Market,48854,53.54,1.4,20,28.0,20.0,20.0,325000.0,27.0,0.0,$162k-$350k,,True,
MI,Detroit Zip Market,48213,53.46,0.3103448275862069,87,27.0,87.0,87.0,65000.0,37.0,32.0,$70k-$87k,,True,
MI,Northville Zip Market,48168,53.45,1.0,49,49.0,49.0,49.0,630000.0,23.0,16.0,$315k-$350k,,True,
MI,Fort Gratiot Zip Market,48059,53.29,0.7083333333333334,24,17.0,24.0,24.0,294950.0,52.0,12.0,$147k-$350k,,True,
MI,Saginaw Zip Market,48604,53.28,0.7333333333333333,15,11.0,15.0,15.0,149950.0,26.0,8.0,$75k-$200k,,True,
MI,Lewiston Zip Market,49756,53.28,0.45454545454545453,33,15.0,33.0,33.0,247000.0,26.0,8.0,$124k-$329k,,True,
MI,Detroit Zip Market,48207,53.19,0.2857142857142857,84,24.0,84.0,84.0,195000.0,56.0,16.0,$98k-$260k,,True,
MI,Richmond Zip Market,48062,53.16,0.6363636363636364,22,14.0,22.0,22.0,285000.0,37.0,8.0,$142k-$350k,,True,
MI,Riverview Zip Market,48193,53.04,1.8,10,18.0,10.0,10.0,245000.0,29.0,4.0,$122k-$327k,,True,
MI,Mount Clemens Zip Market,48043,52.98,1.105263157894737,19,21.0,19.0,19.0,194000.0,53.0,4.0,$97k-$259k,,True,
MI,Grandville Zip Market,49418,52.94,1.3870967741935485,31,43.0,31.0,31.0,439950.0,30.0,12.0,$220k-$350k,,True,
MI,Bellevue Zip Market,49021,52.84,1.1,10,11.0,10.0,10.0,280000.0,29.0,8.0,$140k-$350k,,True,
MI,Northville Zip Market,48167,52.82,0.524390243902439,82,43.0,82.0,82.0,719995.0,39.0,24.0,$360k-$350k,,True,
MI,Portland Zip Market,48875,52.72,0.8666666666666667,15,13.0,15.0,15.0,269900.0,22.0,0.0,$135k-$350k,,True,
MI,Milan Zip Market,48160,52.6,0.6785714285714286,28,19.0,28.0,28.0,349900.0,32.0,8.0,$175k-$350k,,True,
MI,Rochester Zip Market,48306,52.6,0.5714285714285714,70,40.0,70.0,70.0,932450.0,30.0,20.0,$466k-$350k,,True,
MI,Grand Rapids Zip Market,49525,52.5,1.1904761904761905,42,50.0,42.0,42.0,467450.0,24.0,16.0,$234k-$350k,,True,
MI,Kalamazoo Zip Market,49007,52.48,0.9,20,18.0,20.0,20.0,139900.0,58.0,8.0,$70k-$187k,,True,
MI,Pinconning Zip Market,48650,52.47,0.6111111111111112,18,11.0,18.0,18.0,244900.0,30.0,8.0,$122k-$327k,,True,
MI,Byron Center Zip Market,49315,52.46,1.2045454545454546,44,53.0,44.0,44.0,544735.0,32.0,16.0,$272k-$350k,,True,
MI,Beaverton Zip Market,48612,52.29,0.3902439024390244,41,16.0,41.0,41.0,249320.0,41.0,12.0,$125k-$332k,,True,
MI,Essexville Zip Market,48732,52.28,1.0,16,16.0,16.0,16.0,269500.0,54.0,8.0,$135k-$350k,,True,
MI,Farwell Zip Market,48622,52.23,0.7333333333333333,15,11.0,15.0,15.0,262450.0,24.0,4.0,$131k-$350k,,True,
MI,Burton Zip Market,48519,52.15,0.9285714285714286,14,13.0,14.0,14.0,275000.0,37.0,4.0,$138k-$350k,,True,
MI,Marine City Zip Market,48039,52.12,0.875,16,14.0,16.0,16.0,267750.0,51.0,8.0,$134k-$350k,,True,
MI,Saint Clair Zip Market,48079,52.06,0.7777777777777778,27,21.0,27.0,27.0,369900.0,33.0,8.0,$185k-$350k,,True,
MI,Flat Rock Zip Market,48134,52.03,1.105263157894737,19,21.0,19.0,19.0,344950.0,27.0,4.0,$172k-$350k,,True,
MI,Milford Zip Market,48381,52.0,0.8113207547169812,53,43.0,53.0,53.0,587450.0,35.0,16.0,$294k-$350k,,True,
MI,Center Line Zip Market,48015,51.94,0.9333333333333333,15,14.0,15.0,15.0,140000.0,43.0,4.0,$70k-$187k,,True,
MI,Hudson Zip Market,49247,51.91,0.7692307692307693,13,10.0,13.0,13.0,148900.0,35.0,8.0,$74k-$199k,,True,
MI,Melvindale Zip Market,48122,51.86,1.0,12,12.0,12.0,12.0,159999.0,36.0,4.0,$80k-$213k,,True,
MI,Gladstone Zip Market,49837,51.62,0.8,15,12.0,15.0,15.0,219900.0,38.0,4.0,$110k-$293k,,True,
MI,Dewitt Zip Market,48820,51.51,1.1904761904761905,21,25.0,21.0,21.0,389900.0,23.0,8.0,$195k-$350k,,True,
MI,Belding Zip Market,48809,51.5,1.0,16,16.0,16.0,16.0,349900.0,23.0,8.0,$175k-$350k,,True,
MI,Traverse City Zip Market,49686,51.49,0.24812030075187969,133,33.0,133.0,133.0,396250.0,48.0,28.0,$198k-$350k,,True,
MI,Oscoda Zip Market,48750,51.42,0.21052631578947367,76,16.0,76.0,76.0,209900.0,37.0,16.0,$105k-$280k,,True,
MI,Fowlerville Zip Market,48836,51.25,1.1111111111111112,18,20.0,18.0,18.0,374950.0,21.0,8.0,$187k-$350k,,True,
MI,Harrison Township Zip Market,48045,51.1,0.4444444444444444,81,36.0,81.0,81.0,454500.0,33.0,32.0,$227k-$350k,,True,
MI,Ecorse Zip Market,48229,50.96,0.8666666666666667,15,13.0,15.0,15.0,90000.0,54.0,8.0,$70k-$120k,,True,
MI,Detroit Zip Market,48206,50.94,0.21348314606741572,89,19.0,89.0,89.0,190495.0,60.0,24.0,$95k-$254k,,True,
MI,Rockwood Zip Market,48173,50.8,1.3333333333333333,12,16.0,12.0,12.0,325000.0,26.0,4.0,$162k-$350k,,True,
MI,Iron Mountain Zip Market,49801,50.78,0.8181818181818182,22,18.0,22.0,22.0,215000.0,69.0,8.0,$108k-$287k,,True,
MI,Troy Zip Market,48084,50.76,0.9090909090909091,22,20.0,22.0,22.0,369900.0,37.0,8.0,$185k-$350k,,True,
MI,Cedar Springs Zip Market,49319,50.71,1.5714285714285714,14,22.0,14.0,14.0,369900.0,21.0,8.0,$185k-$350k,,True,
MI,Ann Arbor Zip Market,48105,50.68,0.422680412371134,97,41.0,97.0,97.0,585000.0,45.0,32.0,$292k-$350k,,True,
MI,Ludington Zip Market,49431,50.47,0.5,44,22.0,44.0,44.0,389000.0,56.0,24.0,$194k-$350k,,True,
MI,Linden Zip Market,48451,50.39,1.275,40,51.0,40.0,40.0,495243.0,37.0,12.0,$248k-$350k,,True,
MI,North Branch Zip Market,48461,50.38,1.1,10,11.0,10.0,10.0,285000.0,38.0,4.0,$142k-$350k,,True,
MI,Commerce Township Zip Market,48382,50.38,0.6551724137931034,58,38.0,58.0,58.0,649999.0,33.0,12.0,$325k-$350k,,True,
MI,White Lake Zip Market,48386,50.16,0.7674418604651163,43,33.0,43.0,43.0,464900.0,25.0,16.0,$232k-$350k,,True,
MI,Saint Johns Zip Market,48879,50.11,1.16,25,29.0,25.0,25.0,385000.0,52.0,8.0,$192k-$350k,,True,
MI,Flint Zip Market,48503,50.07,0.5161290322580645,62,32.0,62.0,62.0,54900.0,56.0,12.0,$70k-$73k,,True,
MI,Brooklyn Zip Market,49230,49.83,0.375,40,15.0,40.0,40.0,333000.0,37.0,20.0,$166k-$350k,,True,
MI,Pinckney Zip Market,48169,49.75,0.68,50,34.0,50.0,50.0,512500.0,36.0,16.0,$256k-$350k,,True,
MI,Novi Zip Market,48377,49.69,0.7142857142857143,21,15.0,21.0,21.0,339500.0,24.0,0.0,$170k-$350k,,True,
MI,Coldwater Zip Market,49036,49.64,0.3787878787878788,66,25.0,66.0,66.0,379900.0,56.0,24.0,$190k-$350k,,True,
MI,Birmingham Zip Market,48009,49.6,0.3333333333333333,123,41.0,123.0,123.0,1297450.0,36.0,32.0,$649k-$350k,,True,
MI,Baldwin Zip Market,49304,49.43,0.358974358974359,39,14.0,39.0,39.0,219900.0,39.0,8.0,$110k-$293k,,True,
MI,Auburn Zip Market,48611,49.37,1.2,10,12.0,10.0,10.0,249900.0,52.0,4.0,$125k-$333k,,True,
MI,Algonac Zip Market,48001,49.34,0.35,60,21.0,60.0,60.0,386500.0,45.0,32.0,$193k-$350k,,True,
MI,Washington Zip Market,48094,49.33,0.8048780487804879,41,33.0,41.0,41.0,769900.0,35.0,16.0,$385k-$350k,,True,
MI,Detroit Zip Market,48202,49.32,0.21794871794871795,78,17.0,78.0,78.0,269000.0,59.0,20.0,$134k-$350k,,True,
MI,Mattawan Zip Market,49071,49.28,1.3478260869565217,23,31.0,23.0,23.0,439500.0,37.0,12.0,$220k-$350k,,True,
MI,Manistique Zip Market,49854,49.22,0.8125,16,13.0,16.0,16.0,293894.0,46.0,0.0,$147k-$350k,,True,
MI,Rochester Zip Market,48309,49.18,1.3243243243243243,37,49.0,37.0,37.0,550000.0,31.0,8.0,$275k-$350k,,True,
MI,Reed City Zip Market,49677,49.18,0.6666666666666666,12,8.0,12.0,12.0,200000.0,19.0,0.0,$100k-$267k,,True,
MI,Detroit Zip Market,48226,49.18,0.9642857142857143,28,27.0,28.0,28.0,385000.0,58.0,8.0,$192k-$350k,,True,
MI,White Cloud Zip Market,49349,49.04,0.5294117647058824,17,9.0,17.0,17.0,257450.0,28.0,4.0,$129k-$343k,,True,
MI,Grand Rapids Zip Market,49546,48.97,1.125,32,36.0,32.0,32.0,550000.0,30.0,16.0,$275k-$350k,,True,
MI,Bloomfield Hills Zip Market,48304,48.87,0.5081967213114754,61,31.0,61.0,61.0,629500.0,26.0,16.0,$315k-$350k,,True,
MI,Southfield Zip Market,48034,48.85,0.9285714285714286,14,13.0,14.0,14.0,299999.0,57.0,8.0,$150k-$350k,,True,
MI,Haslett Zip Market,48840,48.76,1.0909090909090908,22,24.0,22.0,22.0,387500.0,42.0,4.0,$194k-$350k,,True,
MI,Oxford Zip Market,48371,48.74,1.0294117647058822,34,35.0,34.0,34.0,499900.0,25.0,12.0,$250k-$350k,,True,
MI,Troy Zip Market,48083,48.73,0.8333333333333334,30,25.0,30.0,30.0,429950.0,40.0,8.0,$215k-$350k,,True,
MI,Troy Zip Market,48085,48.7,0.8292682926829268,41,34.0,41.0,41.0,547500.0,35.0,12.0,$274k-$350k,,True,
MI,Lake City Zip Market,49651,48.64,0.46875,32,15.0,32.0,32.0,369500.0,31.0,12.0,$185k-$350k,,True,
MI,Galesburg Zip Market,49053,48.61,0.9444444444444444,18,17.0,18.0,18.0,391500.0,31.0,8.0,$196k-$350k,,True,
MI,Marquette Zip Market,49855,48.6,0.5892857142857143,56,33.0,56.0,56.0,627450.0,12.0,8.0,$314k-$350k,,True,
MI,Fife Lake Zip Market,49633,48.43,0.5882352941176471,17,10.0,17.0,17.0,314000.0,22.0,4.0,$157k-$350k,,True,
MI,Clarkston Zip Market,48348,48.36,0.9705882352941176,34,33.0,34.0,34.0,656000.0,25.0,12.0,$328k-$350k,,True,
MI,Traverse City Zip Market,49685,48.32,0.5535714285714286,56,31.0,56.0,56.0,599000.0,45.0,24.0,$300k-$350k,,True,
MI,Novi Zip Market,48375,48.21,1.0,37,37.0,37.0,37.0,465000.0,30.0,8.0,$232k-$350k,,True,
MI,Frankenmuth Zip Market,48734,48.14,0.6842105263157895,19,13.0,19.0,19.0,344500.0,44.0,8.0,$172k-$350k,,True,
MI,Kalkaska Zip Market,49646,48.12,0.5,28,14.0,28.0,28.0,362450.0,39.0,12.0,$181k-$350k,,True,
MI,Wixom Zip Market,48393,48.11,0.43333333333333335,30,13.0,30.0,30.0,350000.0,26.0,12.0,$175k-$350k,,True,
MI,Dowagiac Zip Market,49047,48.01,0.46511627906976744,43,20.0,43.0,43.0,327450.0,77.0,16.0,$164k-$350k,,True,
MI,Lowell Zip Market,49331,47.86,1.2857142857142858,21,27.0,21.0,21.0,449900.0,20.0,8.0,$225k-$350k,,True,
MI,Farmington Zip Market,48335,47.77,1.5,14,21.0,14.0,14.0,385000.0,31.0,4.0,$192k-$350k,,True,
MI,Evart Zip Market,49631,47.76,0.4583333333333333,24,11.0,24.0,24.0,241250.0,50.0,8.0,$121k-$322k,,True,
MI,Birch Run Zip Market,48415,47.76,1.0,11,11.0,11.0,11.0,352400.0,37.0,8.0,$176k-$350k,,True,
MI,Okemos Zip Market,48864,47.63,0.5306122448979592,49,26.0,49.0,49.0,595000.0,22.0,16.0,$298k-$350k,,True,
MI,Stockbridge Zip Market,49285,47.6,0.7692307692307693,13,10.0,13.0,13.0,309950.0,43.0,4.0,$155k-$350k,,True,
MI,Highland Park Zip Market,48203,47.59,0.28865979381443296,97,28.0,97.0,97.0,59000.0,54.0,20.0,$70k-$79k,,True,
MI,Saint Helen Zip Market,48656,47.53,0.2972972972972973,37,11.0,37.0,37.0,169950.0,38.0,16.0,$85k-$227k,,True,
MI,Otsego Zip Market,49078,47.52,1.0909090909090908,11,12.0,11.0,11.0,319000.0,48.0,4.0,$160k-$350k,,True,
MI,Brighton Zip Market,48114,47.48,0.7272727272727273,44,32.0,44.0,44.0,550000.0,33.0,8.0,$275k-$350k,,True,
MI,Franklin Zip Market,48025,47.41,0.7027027027027027,37,26.0,37.0,37.0,784223.0,31.0,16.0,$392k-$350k,,True,
MI,Detroit Zip Market,48208,47.28,0.34375,32,11.0,32.0,32.0,270000.0,40.0,12.0,$135k-$350k,,True,
MI,Detroit Zip Market,48209,47.08,0.47368421052631576,19,9.0,19.0,19.0,177500.0,46.0,8.0,$89k-$237k,,True,
MI,Pontiac Zip Market,48342,46.99,0.4,35,14.0,35.0,35.0,145000.0,60.0,8.0,$72k-$193k,,True,
MI,Hillsdale Zip Market,49242,46.96,0.3404255319148936,47,16.0,47.0,47.0,349900.0,38.0,12.0,$175k-$350k,,True,
MI,Detroit Zip Market,48204,46.9,0.22988505747126436,87,20.0,87.0,87.0,77000.0,71.0,28.0,$70k-$103k,,True,
MI,Wayland Zip Market,49348,46.9,0.6428571428571429,28,18.0,28.0,28.0,439900.0,35.0,12.0,$220k-$350k,,True,
MI,Sterling Heights Zip Market,48314,46.86,0.8611111111111112,36,31.0,36.0,36.0,520000.0,31.0,8.0,$260k-$350k,,True,
MI,Ironwood Zip Market,49938,46.78,0.37037037037037035,27,10.0,27.0,27.0,249000.0,33.0,8.0,$124k-$332k,,True,
MI,Comstock Park Zip Market,49321,46.75,1.3636363636363635,11,15.0,11.0,11.0,379900.0,28.0,4.0,$190k-$350k,,True,
MI,Escanaba Zip Market,49829,46.63,0.6666666666666666,24,16.0,24.0,24.0,290000.0,117.0,12.0,$145k-$350k,,True,
MI,West Bloomfield Zip Market,48324,46.62,0.6486486486486487,37,24.0,37.0,37.0,542450.0,32.0,16.0,$271k-$350k,,True,
MI,Ortonville Zip Market,48462,46.59,0.68,25,17.0,25.0,25.0,449900.0,22.0,12.0,$225k-$350k,,True,
MI,Sault Sainte Marie Zip Market,49783,46.58,0.38636363636363635,44,17.0,44.0,44.0,222450.0,72.0,8.0,$111k-$297k,,True,
MI,Dexter Zip Market,48130,46.58,1.2413793103448276,29,36.0,29.0,29.0,675000.0,29.0,8.0,$338k-$350k,,True,
MI,Bloomfield Hills Zip Market,48301,46.57,0.625,40,25.0,40.0,40.0,1049000.0,28.0,12.0,$524k-$350k,,True,
MI,Ionia Zip Market,48846,46.53,0.9333333333333333,15,14.0,15.0,15.0,332900.0,55.0,4.0,$166k-$350k,,True,
MI,Bangor Zip Market,49013,46.42,0.5,14,7.0,14.0,14.0,199900.0,42.0,8.0,$100k-$267k,,True,
MI,Dundee Zip Market,48131,46.32,0.75,16,12.0,16.0,16.0,390000.0,31.0,8.0,$195k-$350k,,True,
MI,Twin Lake Zip Market,49457,46.27,0.9333333333333333,15,14.0,15.0,15.0,417900.0,33.0,12.0,$209k-$350k,,True,
MI,East Tawas Zip Market,48730,46.25,0.35294117647058826,34,12.0,34.0,34.0,225000.0,48.0,8.0,$112k-$300k,,True,
MI,West Bloomfield Zip Market,48323,46.24,0.45614035087719296,57,26.0,57.0,57.0,626944.0,22.0,16.0,$313k-$350k,,True,
MI,Manton Zip Market,49663,46.13,0.47058823529411764,17,8.0,17.0,17.0,220000.0,46.0,8.0,$110k-$293k,,True,
MI,Farmington Zip Market,48331,46.04,0.7272727272727273,33,24.0,33.0,33.0,519500.0,25.0,12.0,$260k-$350k,,True,
MI,Iron River Zip Market,49935,46.0,0.37142857142857144,35,13.0,35.0,35.0,159900.0,58.0,8.0,$80k-$213k,,True,
